Unnamed: 0,Name,City,Country,Region,Continent,Location,Rating,Score,NbReviews,Distance from center,Stars,Url link,Staff_rating,Facilities_rating,Cleanliness_rating,Comfort_rating,Value_for_money_rating,Location_rating
0,Airport Hotel Casino du Cap-vert,Dakar,Senegal,Western Africa,Africa,Dakar,Very Good,8.0,472.0,11.9,3,https://www.booking.com/hotel/sn/casino-du-cap-vert.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=57980802_277599406_2_2_0&highlighted_blocks=57980802_277599406_2_2_0&matching_block_id=57980802_277599406_2_2_0&sr_pri_blocks=57980802_277599406_2_2_0__8000000&from=searchresults#hotelTmpl,8.8,8.1,8.5,8.5,7.8,8.4
1,Appartement Luxueux,Dakar,Senegal,Western Africa,Africa,Dakar,Very Good,8.1,20.0,9.4,3,https://www.booking.com/hotel/sn/appartement-luxueux-dakar2.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=968534701_372854694_2_0_0&highlighted_blocks=968534701_372854694_2_0_0&matching_block_id=968534701_372854694_2_0_0&sr_pri_blocks=968534701_372854694_2_0_0__3300000&from=searchresults#hotelTmpl,9.3,7.9,8.1,8.4,8.5,8.2
2,Atalaia Sol Aparthotel - tennis & heated pool in winter,Lagos,Nigeria,Western Africa,Africa,Lagos,Wonderful,9.0,855.0,2.2,4,https://www.booking.com/hotel/pt/atalaia-sol.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtbV67AGwAIB0gIkMzk5ZjFlMTktMGYzMy00M2QzLTk1OWItNjM1NjNlZTI2OTZh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=61e28febb05b0332&srepoch=1713040087&all_sr_blocks=4072919_345857425_2_2_0&highlighted_blocks=4072919_345857425_2_2_0&matching_block_id=4072919_345857425_2_2_0&sr_pri_blocks=4072919_345857425_2_2_0__7800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.5,9.0,9.3,9.3,9.0,8.6
3,BOMA LifeStyle Hotel,Dakar,Senegal,Western Africa,Africa,Dakar,Excellent,8.9,612.0,12.0,4,https://www.booking.com/hotel/sn/boma-dakar.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=682440302_298234398_2_2_0&highlighted_blocks=682440302_298234398_2_2_0&matching_block_id=682440302_298234398_2_2_0&sr_pri_blocks=682440302_298234398_2_2_0__16900000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.5,9.1,9.3,9.3,8.5,8.8
4,Bays Boutique Apartment,Accra,Ghana,Western Africa,Africa,Accra,Excellent,8.6,111.0,11.3,3,https://www.booking.com/hotel/gh/bays-boutique-apartment.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=693780302_287996795_1_1_0&highlighted_blocks=693780302_287996795_1_1_0&matching_block_id=693780302_287996795_1_1_0&sr_pri_blocks=693780302_287996795_1_1_0__3700&from=searchresults#hotelTmpl,8.9,9.0,9.1,9.1,8.8,8.2
5,"Bays Lodge, Accra",Accra,Ghana,Western Africa,Africa,Accra,Very Good,8.3,129.0,12.9,0,https://www.booking.com/hotel/gh/bays-lodge.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=213554109_361004740_2_9_0&highlighted_blocks=213554109_361004740_2_9_0&matching_block_id=213554109_361004740_2_9_0&sr_pri_blocks=213554109_361004740_2_9_0__3600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.8,8.2,8.6,8.6,8.3,8.1
6,Boavista Golf & Spa - Bela Colina Village,Lagos,Nigeria,Western Africa,Africa,Lagos,Wonderful,9.1,3730.0,3.2,5,https://www.booking.com/hotel/pt/boavista-golf-resort-spa.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtbV67AGwAIB0gIkMzk5ZjFlMTktMGYzMy00M2QzLTk1OWItNjM1NjNlZTI2OTZh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=61e28febb05b0332&srepoch=1713040087&all_sr_blocks=28009615_327188846_2_2_0&highlighted_blocks=28009615_327188846_2_2_0&matching_block_id=28009615_327188846_2_2_0&sr_pri_blocks=28009615_327188846_2_2_0__9000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.2,9.3,9.4,9.4,8.9,8.7
7,Café de Rome,Dakar,Senegal,Western Africa,Africa,Dakar,Good,7.8,408.0,0.5,3,https://www.booking.com/hotel/sn/cafe-de-rome.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=57981403_269948212_2_42_0&highlighted_blocks=57981403_269948212_2_42_0&matching_block_id=57981403_269948212_2_42_0&sr_pri_blocks=57981403_269948212_2_42_0__8100000&from=searchresults#hotelTmpl,8.9,7.599999999999999,8.1,8.1,7.599999999999999,9.1
8,Casa Djoko,Dakar,Senegal,Western Africa,Africa,"Parcelles Assaines, Dakar",Very Good,8.1,87.0,10.7,3,https://www.booking.com/hotel/sn/maison-djoko.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=944558105_366851395_0_2_0&highlighted_blocks=944558105_366851395_0_2_0&matching_block_id=944558105_366851395_0_2_0&sr_pri_blocks=944558105_366851395_0_2_0__2012500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.3,8.0,8.2,8.2,8.3,8.3
9,Cocktail and Dreams Hotel,Accra,Ghana,Western Africa,Africa,Accra,Good,7.5,122.0,5.6,0,https://www.booking.com/hotel/gh/cocktail-and-dreams.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=194690805_332343350_0_1_0&highlighted_blocks=194690805_332343350_0_1_0&matching_block_id=194690805_332343350_0_1_0&sr_pri_blocks=194690805_332343350_0_1_0__7600&from=searchresults#hotelTmpl,8.1,7.900000000000001,8.2,8.2,7.8,7.400000000000001
10,D'avenue Boutique Hotel Accra,Accra,Ghana,Western Africa,Africa,Accra,Very Good,8.4,161.0,7.3,5,https://www.booking.com/hotel/gh/d-39-avenue-boutique-accra.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=753746301_339588587_2_1_0&highlighted_blocks=753746301_339588587_2_1_0&matching_block_id=753746301_339588587_2_1_0&sr_pri_blocks=753746301_339588587_2_1_0__19800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.0,9.0,9.4,9.4,8.4,7.5
11,Dream Lagos B&B,Lagos,Nigeria,Western Africa,Africa,Lagos,Wonderful,9.4,957.0,1.2,3,https://www.booking.com/hotel/pt/lagos4u-hostel.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtbV67AGwAIB0gIkMzk5ZjFlMTktMGYzMy00M2QzLTk1OWItNjM1NjNlZTI2OTZh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=61e28febb05b0332&srepoch=1713040087&all_sr_blocks=104102105_337980389_1_2_0&highlighted_blocks=104102105_337980389_1_2_0&matching_block_id=104102105_337980389_1_2_0&sr_pri_blocks=104102105_337980389_1_2_0__6975&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.9,9.4,9.6,9.5,9.4,8.7
12,Eastoment Hotel,Accra,Ghana,Western Africa,Africa,"Labadi, Accra",Good,7.3,211.0,3.6,2,https://www.booking.com/hotel/gh/eastoment.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=208539302_256721729_0_0_0&highlighted_blocks=208539302_256721729_0_0_0&matching_block_id=208539302_256721729_0_0_0&sr_pri_blocks=208539302_256721729_0_0_0__6175&from=searchresults#hotelTmpl,8.4,7.3,7.8,7.8,7.8,8.7
13,Golden Crystal Experience Hotel,Accra,Ghana,Western Africa,Africa,Accra,Very Good,8.1,339.0,7.0,3,https://www.booking.com/hotel/gh/golden-crystal-accra.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=437809605_131125362_0_2_0&highlighted_blocks=437809605_131125362_0_2_0&matching_block_id=437809605_131125362_0_2_0&sr_pri_blocks=437809605_131125362_0_2_0__4860&from=searchresults#hotelTmpl,8.8,8.2,8.6,8.5,8.3,8.5
14,Hotel Marina Rio,Lagos,Nigeria,Western Africa,Africa,Lagos,Wonderful,9.1,1249.0,0.6,4,https://www.booking.com/hotel/pt/albergaria-marina-rio.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtbV67AGwAIB0gIkMzk5ZjFlMTktMGYzMy00M2QzLTk1OWItNjM1NjNlZTI2OTZh2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=61e28febb05b0332&srepoch=1713040087&all_sr_blocks=4061201_378336523_0_0_0&highlighted_blocks=4061201_378336523_0_0_0&matching_block_id=4061201_378336523_0_0_0&sr_pri_blocks=4061201_378336523_0_0_0__9600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.6,9.2,9.6,9.6,8.9,9.5
15,ILLIYIN Boutique Hotel,Dakar,Senegal,Western Africa,Africa,"Mermoz Sacre-Coeur, Dakar",Good,7.2,363.0,6.4,2,https://www.booking.com/hotel/sn/illiyin-amp-working-spaces-dakar.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtDV67AGwAIB0gIkOTQyNDYwY2QtZmZiNS00ZTQ4LWFjZTktMGFiNTNiZmY2Y2Mw2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=2a3d8fe8e9fb002f&srepoch=1713040082&all_sr_blocks=462237308_349997829_1_42_0&highlighted_blocks=462237308_349997829_1_42_0&matching_block_id=462237308_349997829_1_42_0&sr_pri_blocks=462237308_349997829_1_42_0__4700000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.1,7.2,7.8,7.6,7.6,7.7
16,Ibis Styles Accra Airport,Accra,Ghana,Western Africa,Africa,Accra,Good,7.0,911.0,1.2,3,https://www.booking.com/hotel/gh/ibis-styles-accra-airport.html?aid=304142&label=gen173nr-1FCAQoggI46wdIMVgEaE2IAQGYATG4ARnIAQzYAQHoAQH4AQaIAgGoAgO4AtPV67AGwAIB0gIkMjEyMjNhYTEtZGQ3MS00MTQzLWJkOTgtMGQ4ZGNiYjc2ODcx2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-11-16&checkout=2024-11-17&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=a1aa8fe936b7006d&srepoch=1713040085&all_sr_blocks=155027801_94608945_1_41_0&highlighted_blocks=155027801_94608945_1_41_0&matching_block_id=155027801_94608945_1_41_0&sr_pri_blocks=155027801_94608945_1_41_0__13860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.9,7.2,7.5,7.5,6.7,8.6
